Objects
100
,,Global Angle cup:cup,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4883,0,1.491891,0.434385,-0.362350,-78.580475,17.186848,460.873749
4884,0,1.491658,0.434829,-0.362003,-78.631042,17.181749,460.862579
4885,0,1.492065,0.434533,-0.362482,-78.588943,17.202341,460.864716
4886,0,1.491735,0.434883,-0.362006,-78.616974,17.178679,460.854584
4887,0,1.491756,0.434741,-0.361813,-78.617447,17.164026,460.855408
4888,0,1.491595,0.434616,-0.361982,-78.630898,17.179764,460.862366
4889,0,1.491633,0.434801,-0.361881,-78.635445,17.173023,460.867218
4890,0,1.492213,0.434647,-0.362477,-78.592857,17.184879,460.865326
4891,0,1.492013,0.434460,-0.362366,-78.581284,17.187174,460.846313
4892,0,1.491965,0.434537,-0.362688,-78.584824,17.200880,460.846497
4893,0,1.491604,0.434851,-0.362131,-78.622124,17.186363,460.843750
4894,0,1.491675,0.434869,-0.361987,-78.626648,17.179712,460.851288
4895,0,1.491918,0.435149,-0.361942,-78.627319,17.174086,460.856995
4896,0,1.491620,0.434756,-0.361998,-78.624573,17.165018,460.858856
4897,0,1.491638,0.434836,-0.362031,-78.629555,17.163031,460.848785
4898,0,1.491714,0.435008,-0.362092,-78.633636,17.171515,460.843323
4899,0,1.491863,0.434598,-0.362518,-78.580231,17.183422,460.862610
4900,0,1.491775,0.434530,-0.362477,-78.581680,17.176805,460.863251
4901,0,1.491881,0.434579,-0.362428,-78.585594,17.182501,460.858063
4902,0,1.491758,0.434839,-0.362032,-78.626350,17.171345,460.841919
4903,0,1.492141,0.434733,-0.362743,-78.601082,17.188837,460.864136
4904,0,1.491895,0.434770,-0.362594,-78.606842,17.195082,460.847839
4905,0,1.491449,0.434839,-0.362150,-78.633553,17.177639,460.826111
4906,0,1.491724,0.434330,-0.362417,-78.587822,17.174376,460.843292
4907,0,1.491916,0.434859,-0.362288,-78.619293,17.168344,460.851929
4908,0,1.492017,0.434436,-0.362443,-78.581390,17.180859,460.851227
4909,0,1.491934,0.434648,-0.362688,-78.587494,17.190056,460.849030
4910,0,1.491686,0.434184,-0.362119,-78.582695,17.175619,460.842072
4911,0,1.491800,0.434759,-0.362091,-78.627090,17.173204,460.851776
4912,0,1.492130,0.434497,-0.362439,-78.585495,17.175709,460.861176
4913,0,1.491721,0.434873,-0.362151,-78.625397,17.159277,460.846649
4914,0,1.491539,0.434806,-0.362135,-78.627815,17.156441,460.830261
4915,0,1.491584,0.434728,-0.362112,-78.625320,17.166542,460.830353
4916,0,1.491519,0.434619,-0.362081,-78.626045,17.177425,460.843292
4917,0,1.491723,0.434703,-0.362213,-78.614677,17.170841,460.839874
4918,0,1.492036,0.434513,-0.362452,-78.564896,17.167326,460.838104
4919,0,1.492165,0.434636,-0.362444,-78.576530,17.175613,460.857971
4920,0,1.491616,0.434735,-0.362131,-78.622437,17.169273,460.871674
4921,0,1.491882,0.434414,-0.362504,-78.588921,17.184217,460.869965
4922,0,1.491609,0.434787,-0.362123,-78.618248,17.170986,460.853363
4923,0,1.491801,0.434808,-0.362202,-78.621742,17.164589,460.847260
4924,0,1.492155,0.434534,-0.362702,-78.585243,17.177355,460.873322
4925,0,1.491726,0.434728,-0.361958,-78.617981,17.176184,460.870880
4926,0,1.491759,0.434457,-0.362524,-78.583252,17.187803,460.864960
4927,0,1.491440,0.434611,-0.362065,-78.617661,17.167341,460.854462
4928,0,1.491785,0.434304,-0.362542,-78.587791,17.175344,460.863586
4929,0,1.491603,0.434780,-0.362204,-78.616936,17.171881,460.862427
4930,0,1.492210,0.434663,-0.362400,-78.580956,17.178116,460.885925
4931,0,1.491896,0.434459,-0.362263,-78.580261,17.168320,460.872467
4932,0,1.491832,0.434197,-0.362576,-78.581184,17.178101,460.871185
4933,0,1.492092,0.434813,-0.362594,-78.592468,17.188398,460.873352
4934,0,1.491920,0.434466,-0.362445,-78.576706,17.173956,460.856384
4935,0,1.491800,0.434916,-0.361961,-78.614273,17.174105,460.849274
4936,0,1.491803,0.434334,-0.362430,-78.573952,17.174850,460.879608
4937,0,1.491973,0.434665,-0.362678,-78.585266,17.178743,460.900665
4938,0,1.491733,0.434908,-0.362102,-78.614815,17.166128,460.868774
4939,0,1.491715,0.434750,-0.361875,-78.611900,17.170527,460.839600
4940,0,1.491837,0.434391,-0.362579,-78.572067,17.189234,460.854858
4941,0,1.492084,0.434738,-0.362632,-78.573326,17.195112,460.879303
4942,0,1.491782,0.435122,-0.361991,-78.604996,17.175032,460.860840
4943,0,1.491778,0.435083,-0.361996,-78.606575,17.171106,460.855042
4944,0,1.491564,0.434842,-0.362016,-78.609596,17.162403,460.859802
4945,0,1.491646,0.434897,-0.361959,-78.615601,17.169838,460.861694
4946,0,1.491655,0.434760,-0.362000,-78.609703,17.175175,460.859589
4947,0,1.491836,0.434993,-0.362148,-78.602028,17.172470,460.869507
4948,0,1.491804,0.434471,-0.362513,-78.566185,17.173500,460.866302
4949,0,1.491567,0.434887,-0.361946,-78.611465,17.167730,460.858673
4950,0,1.491969,0.435024,-0.362022,-78.604561,17.182543,460.863892
4951,0,1.491959,0.434526,-0.362411,-78.567436,17.182484,460.871796
4952,0,1.491814,0.434530,-0.362807,-78.573975,17.182207,460.874268
4953,0,1.491597,0.434920,-0.362312,-78.617424,17.169090,460.866913
4954,0,1.491590,0.434942,-0.362159,-78.618317,17.172022,460.871185
4955,0,1.491503,0.434887,-0.362298,-78.613579,17.178173,460.857513
4956,0,1.491832,0.434686,-0.362653,-78.579491,17.196497,460.857330
4957,0,1.491820,0.434695,-0.362470,-78.580078,17.175793,460.869934
4958,0,1.491834,0.434564,-0.362564,-78.572983,17.170317,460.886688
4959,0,1.491627,0.434845,-0.362045,-78.612373,17.170347,460.870056
4960,0,1.491699,0.434394,-0.362450,-78.566772,17.190695,460.867523
4961,0,1.491892,0.434610,-0.362760,-78.567207,17.189949,460.876434
4962,0,1.491497,0.435006,-0.362253,-78.606148,17.172001,460.861450
4963,0,1.491926,0.434683,-0.362722,-78.578049,17.188274,460.857361
4964,0,1.491448,0.434677,-0.362221,-78.611969,17.180935,460.858582
4965,0,1.491525,0.434752,-0.362046,-78.611107,17.173061,460.871796
4966,0,1.492002,0.434762,-0.362604,-78.564598,17.191345,460.869629
4967,0,1.492038,0.434677,-0.362648,-78.558365,17.177174,460.864227
4968,0,1.491432,0.434849,-0.362462,-78.597878,17.169256,460.859680
4969,0,1.491621,0.434760,-0.362254,-78.608238,17.172203,460.880646
4970,0,1.491908,0.434532,-0.362543,-78.580101,17.200068,460.881927
4971,0,1.491683,0.434879,-0.361857,-78.620682,17.183142,460.863281
4972,0,1.491813,0.434417,-0.362405,-78.566544,17.175226,460.863403
4973,0,1.492001,0.434654,-0.362409,-78.558113,17.175894,460.878815
4974,0,1.491672,0.434730,-0.362627,-78.570747,17.172110,460.890564
4975,0,1.491848,0.434523,-0.362731,-78.572121,17.185385,460.887939
4976,0,1.491823,0.434556,-0.362651,-78.565399,17.183306,460.870209
4977,0,1.491740,0.434911,-0.361983,-78.598480,17.175041,460.868378
4978,0,1.491812,0.434526,-0.362574,-78.570450,17.179314,460.880157
4979,0,1.491906,0.434809,-0.362604,-78.588303,17.182819,460.875458
4980,0,1.492064,0.434789,-0.362648,-78.580185,17.186834,460.875641
4981,0,1.491983,0.434598,-0.362439,-78.561386,17.183128,460.891479
4982,0,1.491881,0.434383,-0.362338,-78.552269,17.170126,460.889343
4983,0,1.491355,0.434717,-0.362346,-78.612259,17.180857,460.846222
4984,0,1.491714,0.434642,-0.362758,-78.574013,17.206512,460.854004
4985,0,1.491943,0.434697,-0.362806,-78.559334,17.191429,460.899689
4986,0,1.491853,0.434533,-0.362506,-78.554413,17.173668,460.900421
4987,0,1.491574,0.434232,-0.362292,-78.567581,17.182173,460.873901
4988,0,1.491546,0.434269,-0.362449,-78.576736,17.198299,460.857452
4989,0,1.491746,0.434772,-0.362163,-78.605309,17.185310,460.863983
4990,0,1.491838,0.434394,-0.362477,-78.544624,17.184278,460.865570
4991,0,1.491412,0.434883,-0.362259,-78.595718,17.178783,460.870361
4992,0,1.491561,0.434304,-0.362533,-78.563423,17.186211,460.887115
4993,0,1.492073,0.434904,-0.363103,-78.579147,17.205755,460.902191
4994,0,1.491958,0.434941,-0.362280,-78.603752,17.171118,460.873138
4995,0,1.491894,0.434567,-0.362605,-78.560783,17.184771,460.867035
4996,0,1.491665,0.434598,-0.362650,-78.577072,17.186152,460.864807
4997,0,1.491992,0.434680,-0.362551,-78.572655,17.191301,460.902313
4998,0,1.492094,0.434520,-0.362623,-78.565704,17.179155,460.916809
4999,0,1.492164,0.434714,-0.362900,-78.583252,17.162048,460.886505
5000,0,1.491630,0.434550,-0.362489,-78.574600,17.181944,460.852905
5001,0,1.491780,0.434497,-0.362707,-78.565361,17.195581,460.869141
5002,0,1.491511,0.434995,-0.362307,-78.606392,17.163979,460.900116
5003,0,1.491727,0.435045,-0.362268,-78.610428,17.159098,460.896820
5004,0,1.492043,0.434748,-0.362795,-78.583664,17.185707,460.883667
5005,0,1.491843,0.434660,-0.362729,-78.583237,17.194220,460.871613
5006,0,1.491760,0.434530,-0.362430,-78.572304,17.180271,460.868774
5007,0,1.491963,0.434865,-0.362871,-78.572258,17.192635,460.878052
5008,0,1.491457,0.434548,-0.362959,-78.573944,17.184332,460.883240
5009,0,1.491692,0.434673,-0.362646,-78.573799,17.184559,460.891022
5010,0,1.491521,0.435018,-0.362083,-78.606064,17.161364,460.872070
5011,0,1.491926,0.435199,-0.362073,-78.604866,17.163816,460.871277
5012,0,1.491614,0.434938,-0.362182,-78.608528,17.174770,460.873444
5013,0,1.491392,0.434490,-0.362231,-78.561890,17.183985,460.875458
5014,0,1.491485,0.434188,-0.362619,-78.549675,17.192751,460.860626
5015,0,1.491499,0.435056,-0.362207,-78.603233,17.180256,460.868347
5016,0,1.491504,0.435130,-0.362242,-78.599838,17.175272,460.885315
5017,0,1.491514,0.434908,-0.362034,-78.600273,17.185337,460.869263
5018,0,1.491678,0.434642,-0.362430,-78.559441,17.192184,460.856201
5019,0,1.491642,0.434489,-0.362743,-78.564819,17.199314,460.871979
5020,0,1.491690,0.434441,-0.362768,-78.564583,17.208033,460.902191
5021,0,1.491554,0.434813,-0.362277,-78.603645,17.186693,460.888458
5022,0,1.491877,0.434459,-0.362427,-78.551651,17.187925,460.869324
5023,0,1.491856,0.434766,-0.362535,-78.573822,17.199654,460.869171
5024,0,1.491598,0.434458,-0.362835,-78.571182,17.197807,460.877075
5025,0,1.491601,0.434973,-0.362488,-78.600075,17.177347,460.881042
5026,0,1.491920,0.434608,-0.362640,-78.558983,17.176447,460.873138
5027,0,1.491905,0.434670,-0.362848,-78.565712,17.180120,460.847900
5028,0,1.491585,0.434553,-0.362809,-78.572433,17.193480,460.852203
5029,0,1.491876,0.434778,-0.363039,-78.580833,17.212351,460.875824
5030,0,1.491635,0.434557,-0.362861,-78.565063,17.183363,460.849121
5031,0,1.491807,0.434679,-0.362557,-78.554970,17.183249,460.850067
5032,0,1.491418,0.434918,-0.362241,-78.597664,17.171690,460.873657
5033,0,1.491758,0.434517,-0.362666,-78.568878,17.196476,460.897583
5034,0,1.491501,0.434961,-0.362200,-78.600632,17.180260,460.862000
5035,0,1.491515,0.434915,-0.362374,-78.599983,17.185730,460.842682
5036,0,1.491293,0.434753,-0.362217,-78.597610,17.179394,460.859009
5037,0,1.491289,0.434465,-0.362568,-78.575699,17.177034,460.887268
5038,0,1.491473,0.434347,-0.362656,-78.562370,17.192379,460.873138
5039,0,1.491544,0.434990,-0.362339,-78.596085,17.182383,460.856567
5040,0,1.492131,0.434885,-0.362932,-78.555214,17.178062,460.873016
5041,0,1.492051,0.434711,-0.362528,-78.551025,17.181225,460.869904
5042,0,1.491802,0.434601,-0.362648,-78.557777,17.194376,460.879639
5043,0,1.491528,0.434917,-0.362201,-78.598900,17.183006,460.881470
5044,0,1.491647,0.434940,-0.362209,-78.595314,17.168146,460.887451
5045,0,1.491666,0.435108,-0.362237,-78.591728,17.167793,460.892670
5046,0,1.491495,0.434479,-0.362751,-78.556854,17.184383,460.871307
5047,0,1.491169,0.434765,-0.362115,-78.606728,17.180401,460.857391
5048,0,1.491737,0.434459,-0.362796,-78.558678,17.195396,460.868622
5049,0,1.491822,0.434820,-0.362784,-78.552872,17.176514,460.874786
5050,0,1.491607,0.434524,-0.362708,-78.553368,17.172396,460.874268
5051,0,1.491286,0.435063,-0.362387,-78.601852,17.180042,460.847961
5052,0,1.491379,0.434465,-0.362710,-78.573875,17.196096,460.854340
5053,0,1.491218,0.435051,-0.362413,-78.617065,17.178097,460.862976
5054,0,1.491072,0.435138,-0.362345,-78.610977,17.149164,460.851318
5055,0,1.491338,0.434611,-0.362710,-78.568710,17.175545,460.856995
5056,0,1.491176,0.434869,-0.362223,-78.616936,17.176458,460.858856
5057,0,1.491690,0.434837,-0.362890,-78.569267,17.182211,460.861664
5058,0,1.491556,0.434410,-0.362472,-78.549088,17.170490,460.842255
5059,0,1.491133,0.434980,-0.362253,-78.611053,17.169436,460.853088
5060,0,1.491308,0.434679,-0.362840,-78.569351,17.180195,460.876526
5061,0,1.491124,0.434978,-0.362314,-78.607071,17.171860,460.865723
5062,0,1.491587,0.435044,-0.362464,-78.602966,17.175692,460.855194
5063,0,1.491515,0.434621,-0.362700,-78.572571,17.195599,460.850403
5064,0,1.491524,0.434539,-0.362684,-78.567802,17.204144,460.865814
5065,0,1.491239,0.434802,-0.362458,-78.605591,17.182724,460.855713
5066,0,1.491517,0.435108,-0.362382,-78.601822,17.169996,460.864380
5067,0,1.491365,0.435094,-0.362334,-78.596840,17.177622,460.866028
5068,0,1.491332,0.434496,-0.362833,-78.561386,17.193209,460.871613
5069,0,1.491188,0.434808,-0.362336,-78.603683,17.188745,460.857666
5070,0,1.491479,0.434237,-0.362622,-78.544861,17.170399,460.864441
5071,0,1.491632,0.434605,-0.362909,-78.568077,17.182344,460.862549
5072,0,1.491488,0.434503,-0.362797,-78.561180,17.191763,460.858215
5073,0,1.491409,0.435003,-0.362270,-78.601974,17.181780,460.858093
5074,0,1.491774,0.434661,-0.362813,-78.563339,17.180880,460.872437
5075,0,1.491676,0.434444,-0.362851,-78.565208,17.174276,460.869965
5076,0,1.491390,0.434514,-0.362889,-78.572174,17.201237,460.866364
5077,0,1.491565,0.434619,-0.362948,-78.574059,17.194246,460.865662
5078,0,1.491459,0.434813,-0.362426,-78.609818,17.183508,460.862427
5079,0,1.491901,0.434590,-0.362986,-78.584221,17.209621,460.873596
5080,0,1.491440,0.434394,-0.362805,-78.574432,17.192551,460.858765
5081,0,1.491627,0.434701,-0.362887,-78.569023,17.192808,460.858337
5082,0,1.491482,0.434478,-0.362757,-78.565361,17.195553,460.873352
5083,0,1.491463,0.434404,-0.362889,-78.572739,17.204573,460.877289
5084,0,1.491470,0.434631,-0.362631,-78.574303,17.193703,460.867432
5085,0,1.491549,0.434866,-0.362162,-78.607605,17.183565,460.851501
5086,0,1.491390,0.434899,-0.362286,-78.607292,17.200665,460.854980
5087,0,1.491284,0.434458,-0.362841,-78.566208,17.205296,460.871124
5088,0,1.491435,0.434675,-0.362705,-78.564362,17.199171,460.876862
5089,0,1.491800,0.434832,-0.362821,-78.571213,17.195776,460.880249
5090,0,1.491539,0.434201,-0.362302,-78.544212,17.175465,460.857697
5091,0,1.491815,0.434809,-0.363227,-78.584473,17.209208,460.885162
5092,0,1.491438,0.434979,-0.362253,-78.608673,17.206497,460.866913
5093,0,1.491666,0.434444,-0.362741,-78.554489,17.186445,460.867004
5094,0,1.491748,0.434507,-0.362480,-78.554230,17.176517,460.879181
5095,0,1.491483,0.434777,-0.362194,-78.600334,17.183340,460.873596
5096,0,1.491803,0.434583,-0.362749,-78.570427,17.220833,460.867920
5097,0,1.491687,0.434845,-0.362406,-78.590881,17.200705,460.855133
5098,0,1.492232,0.434696,-0.362696,-78.548172,17.200438,460.874115
5099,0,1.491630,0.435047,-0.362248,-78.590813,17.168629,460.883453
5100,0,1.491543,0.434435,-0.362574,-78.562119,17.195957,460.878052
5101,0,1.491707,0.434435,-0.362477,-78.562561,17.211870,460.865601
5102,0,1.491853,0.434628,-0.362691,-78.556320,17.196550,460.858521
5103,0,1.491603,0.435134,-0.362334,-78.591545,17.180101,460.849304
5104,0,1.491594,0.434682,-0.362897,-78.557457,17.195272,460.872345
5105,0,1.491413,0.434536,-0.362680,-78.566910,17.201328,460.884613
5106,0,1.491866,0.434732,-0.362836,-78.572105,17.203821,460.887878
5107,0,1.491989,0.434628,-0.362670,-78.571480,17.195820,460.876038
5108,0,1.491650,0.434622,-0.362795,-78.561028,17.193056,460.860382
5109,0,1.491625,0.434646,-0.362656,-78.565254,17.205500,460.849579
5110,0,1.491750,0.434602,-0.362878,-78.567673,17.213226,460.864288
5111,0,1.491768,0.434530,-0.362712,-78.561577,17.192165,460.886169
5112,0,1.491783,0.434743,-0.362713,-78.567619,17.180138,460.882202
5113,0,1.491551,0.434584,-0.362718,-78.565529,17.185534,460.863556
5114,0,1.491695,0.434431,-0.362834,-78.565140,17.205597,460.864624
5115,0,1.491689,0.434595,-0.362721,-78.574799,17.196234,460.868622
5116,0,1.491678,0.434888,-0.362807,-78.577431,17.205774,460.875946
5117,0,1.491479,0.434954,-0.362214,-78.603363,17.179115,460.864685
5118,0,1.491562,0.434324,-0.362450,-78.567566,17.190069,460.867188
5119,0,1.491667,0.434704,-0.362756,-78.580643,17.198044,460.867493
5120,0,1.491556,0.434556,-0.362896,-78.574516,17.199697,460.845795
5121,0,1.491592,0.434430,-0.362749,-78.567352,17.177488,460.850159
5122,0,1.491223,0.435012,-0.362325,-78.616302,17.157455,460.857300
5123,0,1.491471,0.434857,-0.362211,-78.610985,17.163275,460.880737
5124,0,1.491617,0.434859,-0.363081,-78.576317,17.182095,460.876221
5125,0,1.491654,0.434621,-0.362642,-78.563446,17.173582,460.851715
5126,0,1.491589,0.434512,-0.362715,-78.562187,17.180876,460.842712
5127,0,1.491508,0.434558,-0.363011,-78.566948,17.192734,460.851593
5128,0,1.491485,0.434503,-0.362779,-78.559219,17.170895,460.870544
5129,0,1.491317,0.434907,-0.362385,-78.600868,17.156557,460.874115
5130,0,1.491564,0.434680,-0.362771,-78.570160,17.171690,460.856171
5131,0,1.491499,0.434891,-0.362497,-78.617340,17.175814,460.851532
5132,0,1.491648,0.434433,-0.362610,-78.564720,17.173004,460.859070
5133,0,1.491422,0.434977,-0.362443,-78.592155,17.177555,460.855591
5134,0,1.491243,0.434973,-0.362431,-78.595642,17.176262,460.857269
5135,0,1.491471,0.434620,-0.362954,-78.561615,17.189926,460.870209
5136,0,1.491697,0.434496,-0.362803,-78.565437,17.202871,460.870758
5137,0,1.491355,0.434913,-0.362269,-78.593216,17.197121,460.843964
5138,0,1.491573,0.434597,-0.362734,-78.553337,17.193977,460.838226
5139,0,1.491585,0.434553,-0.362979,-78.559547,17.186600,460.870514
5140,0,1.491464,0.434625,-0.362780,-78.567894,17.198526,460.886810
5141,0,1.491263,0.434785,-0.362301,-78.606575,17.180122,460.860168
5142,0,1.491847,0.434451,-0.362577,-78.552414,17.183203,460.854614
5143,0,1.491972,0.434560,-0.362884,-78.566223,17.184938,460.866272
5144,0,1.491467,0.434323,-0.362777,-78.552895,17.193283,460.865021
5145,0,1.491332,0.435109,-0.362533,-78.588905,17.187477,460.866516
5146,0,1.491674,0.434481,-0.362752,-78.547531,17.184622,460.874695
5147,0,1.491732,0.434431,-0.362779,-78.554344,17.185457,460.882202
5148,0,1.491497,0.434452,-0.362664,-78.557816,17.191996,460.867340
5149,0,1.491842,0.434592,-0.362900,-78.552315,17.211575,460.847076
5150,0,1.491565,0.434771,-0.362964,-78.562843,17.199656,460.844147
5151,0,1.491307,0.434790,-0.362317,-78.592499,17.178610,460.863281
5152,0,1.491630,0.434468,-0.362753,-78.548401,17.183971,460.899200
5153,0,1.491446,0.434901,-0.362236,-78.589684,17.171043,460.881836
5154,0,1.491617,0.434422,-0.362661,-78.557701,17.184011,460.866943
5155,0,1.491522,0.434328,-0.362764,-78.551826,17.189758,460.868500
5156,0,1.491731,0.434666,-0.362933,-78.563278,17.190952,460.878204
5157,0,1.491573,0.434901,-0.362275,-78.593948,17.165668,460.870087
5158,0,1.491553,0.434197,-0.362557,-78.555794,17.174603,460.867920
5159,0,1.491294,0.434802,-0.362337,-78.602402,17.177994,460.886871
5160,0,1.491606,0.434368,-0.362728,-78.556747,17.182928,460.872711
5161,0,1.491880,0.434607,-0.362859,-78.554810,17.175968,460.845978
5162,0,1.491679,0.434464,-0.362926,-78.551926,17.176590,460.861877
5163,0,1.491335,0.434123,-0.362648,-78.549133,17.180189,460.899628
5164,0,1.491421,0.434237,-0.362613,-78.555267,17.178392,460.898438
5165,0,1.491783,0.434585,-0.362778,-78.555092,17.180279,460.876282
5166,0,1.491677,0.434486,-0.362829,-78.550179,17.194437,460.854858
5167,0,1.491375,0.434978,-0.362501,-78.601997,17.193951,460.853424
5168,0,1.491694,0.434452,-0.362585,-78.562538,17.194281,460.876129
